Text,Actual,Predicted,Probability,Error_Type
"Subject: message subject
think getting a 1 . 95 % rate is impossible ?
think again !
we can offer you the absolute rock - bottom lowest rate , guaranteed .
we work with all credit types . visit our site now , for your rate quote .
click here now !
now that i have had both services , and having noticed that a google search
yields no definitive answers for people , i wanted to post my personal review
of the two systems .
i have an alpine cda - 7878 and an alpine xm unit and a panasonic sirius unit ,
both with terk antennas . the alpine unit was connected to the head unit via
an ainet cable and the sirius unit was connected with an auxiliary rca
adapter available from alpine ( kca - 121 b ) . i had xm since it debuted and
sirius for a few months in the pacific northwest .
the bottom line , for those needing a quick answer , is sirius is superior in
sound quality , features ( free streaming from their website ! ) , and channel
quality ( better music , no commercials , better talk ) . xm has a few more
channels that make very little difference to the end result ( read on ) .
after careful review of both systems , sirius came out the winnner , as i have
said . the channels are laid out well , lack commercials , sound great , and
are streamed on the internet . the only disadvantage of sirius was its
oft - sited lack of nascar , which they seem to be trying to remedy . also , xm
has an extra comedy channel ( it ' s boring , and features older , censored
comedy ) , and a few more "" experimental "" music channels which most will find
totally useless . surfing xm for music is often like surfing the regular
( terrestrial ) radio in a large city - you get nothing but frustration . it ' s
no wonder xm doesn ' t stream live on the net so that you can try before you
buy . also , xm ' s channel layout was unfriendly , in my opinion .
the greatest and most dizzying drawback in comparing the two , however , are
the staggeringly stupid and annoying xm commercials . not necessarily the
corporate commercials that come from outside companies ( which are annoying
in an expected way ) , but the ridiculous and loud in - house xm stuff that
makes you have to turn down your radio really quick when you ' ve had it up
loud - especially with the windows open ( yes , they are that embarrassing ) .
this , and the better performance of sirius , was the deciding factor in my
cancelling xm .
xm , however , holds their own and can satisfy a customer with some decent
music and a fair selection of talk . if not for sirius , i would have kept
xm , i think ; probably because it is nice to listen to the same station no
matter where you go . yet , as is the way of competition , sirius has offered
everything good that xm does and done it right . sirius outshines in the
talk category , with a variety of right and left - wing shows , all of the
useful talk channels xm has , and npr , pri , and a well laid - out channel plan .
xm does a bit better in the design of their customer care website . sirius
also has a customer care website , but it is not as robust ( less detail ) .
however , xm doesn ' t have streaming audio on its website - apparently we all
have to pay xm $ 6 . 99 extra in additon to buying another $ 200 receiver for
the house . in addition to the crappy commercials , this is probably where
the corporate influence of xm being part - owned by clearchannel and gm shows .",1,0,0.49642685,False Negative
"Subject: ciallis softabs onlly $ 3 . 99 ayfy
ci - ialis softabs is better than pfizer viiagrra
and normal ci - ialis because :
- guaaraantees 36 hours lasting
- safe to take , no side effects at all
- boost and increase se - xual performance
- haarder e - rectiions and quick recharge
- proven and certified by experts and doctors
- only $ 3 . 99 per tabs
cllick heree :
http : / / impactions . net / cs / ? ronn
o - ut of mai - lling lisst :
http : / / impactions . net / rm . php ? ronn
qmira 5
",1,0,0.4892977,False Negative
"Subject: re : milf neighbors lookin for . . . fbs
s - e - x - y local singles inside !
petticoat is isocline conduce but strove not prosecute litigate .
here decimal holstein may platen and fiske die ,
defrock not ash .
. n . o . t . h . a . n . k . z . z . z
",1,0,0.4860311,False Negative
"Subject: instructions to remove spyware / adware infections
this message will inform you on how to remove spyware and adware from
your pcs
hard drive . please read below carefully :
if you , or someone else that uses your pc , have been downloading internet files
such as music , games , or movies , then adware and spyware programs may have
been added to your computer ' s hard drive without your direct knowledge .
to check for any adware or spyware applications press
here . there is no cost for this scan :
if after completing the complimentary scan it is brought to your attention
that your computer ' s hard drive is infected with adware , spyware , or
both , then it may be in your computer ' s best interest to remove the adware
and spyware applications .
click
here to begin the scan
* * * fact : there are currently over 78 , 000 spyware and adware programs on the
internet that can infect your pc . chances are your machine is hosting spyware .
here are 9 warning signs you should be aware of , if any of them pertain
to you then your pc is most likely infected :
press here to read all 9 warning signs
adams acres marketing inc 16323 w . abbott rd cairo , ne 68824
",1,0,0.4768219,False Negative
"Subject: get a bu _ lky p ^ 0 le * dcrgvabyssyzbr
loading please wait . . . . . do you want a longer
penis ?
enlarge your penis ! instant rock hard
erections ! longer lasting time !
click here for information
remove
me
",1,0,0.49960896,False Negative
"Subject: 
",1,0,0.47821164,False Negative
"Subject: she ' ll enjoy this .
",1,0,0.49401045,False Negative
"Subject: fwd : e b a y - tips , tricks and secrets
learn all the tips , tricks and secret the pros use with out ecourse . . .
our ebay marketing ecourse is a straight forward low learning curve
ecourse . it is a self executing windows program ( . exe ) written and compiled
by online auction pros .
we show you everything , how to get started , where to get products ,
marketing strategies , how to find niche markets and what to do at the close
of each auction .
you can be running your own ebay business , and be earning money fast !
this package will pay for itself many times over with just a little time and
effort from you .
we also teach you how to create and write your own auction ads , one of a kind ads
that will pull orders like wildfire .
here is a link where you can see all the
facts . http : / / anykeep . biz / ebay
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - out of our datbase : http : / / anykeep . biz / r . htm
market re - search
8721 santa monica boulevard
# 1105
los angeles , ca 90069 - 4507
sys inf
win 2 k v
",1,0,0.48501104,False Negative
"Subject: everyone need this gwpfx
highest quality medds at lowest price
v - codin - 65 . 00
valliuum - 75 . 00
vi graa - 70 . 00
cai llis - 85 . 00
codeinne - 65 . 00
xa naax - 96 . 00
le vittra - 99 . 00
all orderrs are delivered by fedex with full tracking 24 / 7 .
satisfactiionnss guaaranteeed . . .
rpuxf
",1,0,0.49316698,False Negative
"Subject: feelings of guilt , worthlessness , helplessness ?
htmlbodytable cellpadding = 10 align = centertrtda href = http : / / www . zmedabsd . info / 92 / img
src = http : / / thm - brlr 2 . search . vip . scd . yahoo . com / image / 27167564 / a / tdtd width = 30 / tdtd
align = centera href = http : / / www . zmedabsd . info / 92 / font size = 7 face = arial color = blackdepressed ? / font / abrbrfont
size = 2 constantly suffer from a sad , anxious , or empty mood ? brplagued by feelings of
hopelessness ? brexperience decreased energy , increased fatigue , feel slowed
down ? / td / tr / tablebrbrcentera href = http : / / www . zmedabsd . info / 92 / font face = comic sans msfind out what you can
do about it . . . / a / body / html
brbrbrbrbrbrbrbr
guido asterixe - mail fool ssssss dragonfl sarahlmidori aeh stingray lucas promethe joanna
godzilla flight fountain
fiona nikitaliverpoo pirate aliens
asdfghjk timber dead
young yomamacaesar midori symbol
nimrod sonnypedro kenneth megan frederic velvet nugget
",1,0,0.4938506,False Negative
"Subject: complimentary to you - ibm laptop !
",1,0,0.48427117,False Negative
"Subject: your pharmacy ta
would you want cheap perscriptions ? http : / / www . prlce . com /
",1,0,0.4970172,False Negative
"Subject: free and low cost pres $ cription drug / s
yvlao . ehxjuscnmccjbcm . hsxde . . nfhpk 2 ell 1 ylbefybecn . wws 58 alqq 6 . 58 hjcj 3 rzh . 2 mi 6 emkqlz . sxldi 51 n 8 e . 8 yf 9 rp 5 ti 3 . 974 xzellxo . vxe 8 bm 9 lpv . bgymyaxdh 5 . ovyabl 3 uni . dlhkk 51 ytp . vkm 9 ps 2 igo . 2 flvvu 27 n 7 . h 8 ayl 91 kzw . jna 9 ea 33 oa . 7 s 3 c 743 nth . v 2 o 4 s 5275 c .
n out .
",1,0,0.48701233,False Negative
"Subject: we have all your favorite programs at incredibly low prices
windows x . p professi 0 nal update
we might have just what you need :
microsoft office x . p pro 2 oo 2 . . . . . . . . . . . . . . . . . loo dollars
windows x . p pro 2 oo 2 . . . . . . . . . . . . . . 5 o dollars
more information : http : / / bobztz . info / ? f 9 d 60 wd 5570 afo 803 a 5100 e 46 af 267 e 3
we also have :
adobe photoshop 8 . o . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 8 o dollars
corel draw 12 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . 12 o dollars
the offer is valid untill june 14 th
stock is limited
nice meeting you
marlin keyes
tinker
haberman associates / the biopharmaceutical consortium , wayland , 01778 , united states of america
phone : 941 - 151 - 7741
mobile : 416 - 171 - 7172
email : fwsnqbwwehr @ ipeg . com
your reply to this confirmation message is not needed
this shareware is a 89 second trial download
notes :
the contents of this message is for usage and should not be boa birch
gemini country vanguard
time : thu , 20 may 2004 11 : 03 : 07 + 0200
",1,0,0.49116307,False Negative
"Subject: play on ocean treasure casino , get $ 300 bonus !
grand opening - ocean treasure online casino .
enjoy real casino action on your desktop with these
exciting promotional offers :
get $ 300 bonus on your first deposit !
enter this code in the casino software ' s cashier : x 3 daw
get $ 10 free , no deposit needed ! enter this code : frlee
allow us to show you our quality operation , fast payouts ,
generous bonuses , and super friendly around - the - clock
customer support .
go here : http : / / otcasino . biz
best regards ,
steven hughes
no thanks : http : / / otcasino . biz / u /
",1,0,0.49750257,False Negative
"Subject: 
how does the lowest rate in us history sound to you ?
let 6000 lenders compete to refinance your home ! ! !
* credit report not needed
* good credit , bad credit . . . we don ' t care
* best re - finance rate for credit challenged .
* best customer service
* lowest interest - rates in years
* save $ 100 - $ 400 per month
go to the link below for an insta - quote and
monthly savings calculation :
http : / / rinehart . prlces . net / news . asp
no other way to so quickly and easily lower your
monthly bill payments while putting cash now in your pocket !
pull some cash out of refinance for yourself to enjoy .
http : / / hesitant . prlces . net / news . asp
no more http : / / beachhead . prlces . net / gone . asp
",1,0,0.490831,False Negative
